epoch,loss,val_loss,train_time,time
0,0.1083231673339488,0.15642973514539854,1.6435210704803467,13/12/2020 03:52:35
1,0.10832317142597751,0.15642973514539854,0.08991241455078125,13/12/2020 03:52:35
2,0.10832316953437934,0.15642973514539854,0.0862576961517334,13/12/2020 03:52:35
3,0.10832317378082423,0.15642973514539854,0.09803533554077148,13/12/2020 03:52:35
4,0.10832316992041978,0.15642973514539854,0.11242866516113281,13/12/2020 03:52:35
5,0.10832316992041978,0.15642973514539854,0.09005475044250488,13/12/2020 03:52:35
6,0.10832317231387055,0.15642973514539854,0.08617472648620605,13/12/2020 03:52:35
7,0.10832317096272899,0.15642973514539854,0.09214377403259277,13/12/2020 03:52:35
8,0.10832317119435325,0.15642973514539854,0.08976364135742188,13/12/2020 03:52:35
9,0.1083231676813852,0.15642973514539854,0.08666849136352539,13/12/2020 03:52:35
10,0.10832316988181574,0.15642973514539854,0.08891701698303223,13/12/2020 03:52:35
