epoch,loss,val_loss,train_time,time
0,0.059142731882902005,0.011417933074491364,1.1915714740753174,18/12/2020 22:16:24
1,0.020766207678098753,0.024068983338241066,0.12782645225524902,18/12/2020 22:16:24
2,0.012199865258419451,0.006982180838739234,0.14708709716796875,18/12/2020 22:16:24
3,0.00931336448426537,0.006379373521277947,0.1544358730316162,18/12/2020 22:16:24
4,0.006245291774967019,0.00992133594783289,0.14423704147338867,18/12/2020 22:16:24
5,0.006190157138351641,0.008417157190186637,0.14774322509765625,18/12/2020 22:16:24
6,0.005011077258504271,0.004869866035213428,0.1723620891571045,18/12/2020 22:16:24
7,0.004884398124938338,0.004522064384738249,0.15797877311706543,18/12/2020 22:16:24
8,0.00410222362032054,0.004482339768271361,0.15849947929382324,18/12/2020 22:16:24
9,0.0040270377003582955,0.004597824166661927,0.1357109546661377,18/12/2020 22:16:24
10,0.0037901723911802384,0.0035617147555707823,0.1707007884979248,18/12/2020 22:16:24
11,0.003598584052792948,0.0034010856179520488,0.1620190143585205,18/12/2020 22:16:24
12,0.003428335369135123,0.003317024325951934,0.16162991523742676,18/12/2020 22:16:24
13,0.003299546961243134,0.0034716277898821446,0.1273643970489502,18/12/2020 22:16:24
14,0.003188668984263518,0.0031909838102624883,0.17712736129760742,18/12/2020 22:16:24
15,0.003104154926536537,0.0030499419330486228,0.15221118927001953,18/12/2020 22:16:24
16,0.0030135471202491016,0.0030151023862085174,0.15180563926696777,18/12/2020 22:16:24
17,0.002953112985543096,0.003037541722213583,0.1391160488128662,18/12/2020 22:16:24
18,0.0028734508988693588,0.0027944788785784374,0.16105413436889648,18/12/2020 22:16:24
19,0.0028222619840595387,0.002687994806495096,0.17424893379211426,18/12/2020 22:16:24
20,0.002778039676972081,0.0027244710779216674,0.14276504516601562,18/12/2020 22:16:24
21,0.0027381566816390797,0.002852022198827139,0.14276432991027832,18/12/2020 22:16:24
22,0.0026916397477311947,0.0025093858213430004,0.1598224639892578,18/12/2020 22:16:24
23,0.0026478565833651956,0.002552015706896782,0.14031267166137695,18/12/2020 22:16:24
24,0.0025976606333444926,0.002588618122639933,0.16932201385498047,18/12/2020 22:16:24
25,0.0025638192674926836,0.0025335405038536657,0.14020442962646484,18/12/2020 22:16:24
26,0.0025198666639433005,0.0024522136081941426,0.16382336616516113,18/12/2020 22:16:24
27,0.002484198028723579,0.002476990380923131,0.1393718719482422,18/12/2020 22:16:24
28,0.0024549021117794543,0.0024200335943273137,0.16110515594482422,18/12/2020 22:16:24
29,0.0024169112683558557,0.002339688753376582,0.1555624008178711,18/12/2020 22:16:24
30,0.002385055612521777,0.002365943052739437,0.13467717170715332,18/12/2020 22:16:24
31,0.002353549227987083,0.0024192016488606377,0.14519000053405762,18/12/2020 22:16:24
32,0.0023247076565197093,0.0022802716037923737,0.14585447311401367,18/12/2020 22:16:24
33,0.002293782042088518,0.0022409303512956414,0.17781925201416016,18/12/2020 22:16:24
34,0.0022658343786383386,0.0023612334459487882,0.14526057243347168,18/12/2020 22:16:24
35,0.002240076457232314,0.0021988987240807284,0.1660449504852295,18/12/2020 22:16:24
36,0.0022099472653516446,0.0021729927393607795,0.1513054370880127,18/12/2020 22:16:24
37,0.0022022569675114335,0.0022250934354295687,0.15625905990600586,18/12/2020 22:16:24
38,0.0021672107199679847,0.002113555416664375,0.18047070503234863,18/12/2020 22:16:24
39,0.0021395951333344756,0.0022533158106463297,0.16329193115234375,18/12/2020 22:16:24
40,0.002115014077941139,0.0020705153708279666,0.15162420272827148,18/12/2020 22:16:24
41,0.0020944546809217317,0.0021455951750145425,0.12641072273254395,18/12/2020 22:16:24
42,0.002083437625256034,0.002153079432900995,0.12610125541687012,18/12/2020 22:16:24
43,0.002047496459958351,0.0020131937302981634,0.15293312072753906,18/12/2020 22:16:24
44,0.0020262791565257496,0.002086218675166102,0.1402416229248047,18/12/2020 22:16:24
45,0.002020275779430383,0.002066155172152711,0.12144827842712402,18/12/2020 22:16:24
46,0.002002109384400664,0.001998352394106665,0.14298224449157715,18/12/2020 22:16:24
47,0.001967898956644759,0.0019628373723077986,0.14262795448303223,18/12/2020 22:16:24
48,0.0019463029396937378,0.0021316541408720824,0.1031196117401123,18/12/2020 22:16:24
49,0.0019281954972623543,0.001955361932881975,0.1375114917755127,18/12/2020 22:16:24
50,0.0019062859442934316,0.0019035444253989095,0.1341538429260254,18/12/2020 22:16:24
51,0.001891825796910827,0.0020268912526911925,0.15034079551696777,18/12/2020 22:16:24
52,0.0018930694111260957,0.0019257366407795676,0.12847614288330078,18/12/2020 22:16:24
53,0.0018595999433692796,0.0019070302701688238,0.13445043563842773,18/12/2020 22:16:24
54,0.0018676232240148313,0.001930374768562615,0.13804149627685547,18/12/2020 22:16:24
55,0.001858659624845909,0.0019062233581540308,0.1281604766845703,18/12/2020 22:16:24
56,0.00179988812230566,0.0019619922344905455,0.1394355297088623,18/12/2020 22:16:24
57,0.0018251394669626662,0.001809459736770285,0.1474156379699707,18/12/2020 22:16:24
58,0.0017800875420686958,0.0019842495426668654,0.14084672927856445,18/12/2020 22:16:24
59,0.0017637744813752143,0.0018203082103614829,0.14489412307739258,18/12/2020 22:16:24
60,0.0017598440588350586,0.0018910407088696957,0.13920354843139648,18/12/2020 22:16:24
61,0.0017404276570015698,0.0018727186169209225,0.1336655616760254,18/12/2020 22:16:24
62,0.0017310839581877533,0.0017965947294474713,0.15584111213684082,18/12/2020 22:16:24
63,0.0017102985827425986,0.0018516691260239376,0.12426137924194336,18/12/2020 22:16:24
