epoch,loss,val_loss,train_time,time,-1
0.0,0.024432852864265442,0.014434214681386948,3.1775035858154297,09/02/2021 14:58:41,
1.0,0.014416113495826721,0.01106890756636858,0.15470552444458008,09/02/2021 14:58:41,
2.0,0.012049120850861073,0.00996708869934082,0.14314913749694824,09/02/2021 14:58:41,
3.0,0.011017471551895142,0.009603963233530521,0.15307402610778809,09/02/2021 14:58:41,
4.0,0.010153518989682198,0.009187687188386917,0.15082311630249023,09/02/2021 14:58:41,
5.0,0.009544435888528824,0.008569438010454178,0.15564942359924316,09/02/2021 14:58:41,
6.0,0.009012013673782349,0.008032150566577911,0.145660400390625,09/02/2021 14:58:41,
7.0,0.00852555688470602,0.007655087858438492,0.1380763053894043,09/02/2021 14:58:41,
8.0,0.00806634221225977,0.007369728293269873,0.16190004348754883,09/02/2021 14:58:41,
9.0,0.007694721687585115,0.0069891056045889854,0.14095067977905273,09/02/2021 14:58:41,
10.0,0.007366498000919819,0.006891260389238596,0.13885784149169922,09/02/2021 14:58:41,
11.0,0.007092407904565334,0.0065361130982637405,0.1466071605682373,09/02/2021 14:58:41,
12.0,0.006795803550630808,0.006294685415923595,0.1438138484954834,09/02/2021 14:58:41,
13.0,0.0065720295533537865,0.006198730319738388,0.15003228187561035,09/02/2021 14:58:41,
14.0,0.0064289141446352005,0.006343485787510872,0.12285327911376953,09/02/2021 14:58:41,
15.0,0.006352916359901428,0.005880806595087051,0.13894414901733398,09/02/2021 14:58:41,
16.0,0.006151657551527023,0.005718559492379427,0.14320063591003418,09/02/2021 14:58:41,
17.0,0.0060329013504087925,0.005514292512089014,0.15311074256896973,09/02/2021 14:58:41,
18.0,0.005970274098217487,0.005426015239208937,0.1408834457397461,09/02/2021 14:58:41,
19.0,0.005835589487105608,0.005403370596468449,0.13844799995422363,09/02/2021 14:58:41,
20.0,0.005767122842371464,0.005177926272153854,0.1590561866760254,09/02/2021 14:58:41,
21.0,0.005673372186720371,0.0050519248470664024,0.15366792678833008,09/02/2021 14:58:41,
22.0,0.0055622439831495285,0.004972510039806366,0.1495051383972168,09/02/2021 14:58:41,
23.0,0.005476345308125019,0.005014663562178612,0.13106012344360352,09/02/2021 14:58:41,
24.0,0.005445515271276236,0.004795035347342491,0.14456439018249512,09/02/2021 14:58:41,
25.0,0.005505950190126896,0.00519915297627449,0.12356448173522949,09/02/2021 14:58:41,
26.0,0.005515899043530226,0.005007290747016668,0.11375832557678223,09/02/2021 14:58:41,
27.0,0.0054100556299090385,0.004696914926171303,0.14156293869018555,09/02/2021 14:58:41,
28.0,0.0053759668953716755,0.004998010583221912,0.12405753135681152,09/02/2021 14:58:41,
29.0,0.0053295232355594635,0.004532426130026579,0.1485886573791504,09/02/2021 14:58:41,
30.0,0.005164485424757004,0.0044648670591413975,0.14097929000854492,09/02/2021 14:58:41,
31.0,0.005123441107571125,0.004593649413436651,0.12064003944396973,09/02/2021 14:58:41,
32.0,0.005049041006714106,0.004397295415401459,0.15139317512512207,09/02/2021 14:58:41,
33.0,0.004968281835317612,0.00427554827183485,0.1451125144958496,09/02/2021 14:58:41,
34.0,0.004874682519584894,0.00421965541318059,0.14452195167541504,09/02/2021 14:58:41,
35.0,0.004869462922215462,0.004288052674382925,0.11427712440490723,09/02/2021 14:58:41,
36.0,0.004774508997797966,0.004126100335270166,0.1483454704284668,09/02/2021 14:58:41,
37.0,0.004778992850333452,0.004165010526776314,0.12925028800964355,09/02/2021 14:58:41,
38.0,0.0047041489742696285,0.004197468515485525,0.13321447372436523,09/02/2021 14:58:41,
39.0,0.004732675384730101,0.004160483833402395,0.11775803565979004,09/02/2021 14:58:41,
40.0,0.004722948651760817,0.004165248945355415,0.12476086616516113,09/02/2021 14:58:41,
41.0,0.004703814163804054,0.004234559368342161,0.11421990394592285,09/02/2021 14:58:41,
42.0,0.004624018445611,0.004190817009657621,0.1301441192626953,09/02/2021 14:58:41,
43.0,0.004644312430173159,0.004265853203833103,0.12202596664428711,09/02/2021 14:58:41,
44.0,0.004840375389903784,0.0042071957141160965,0.11893415451049805,09/02/2021 14:58:41,
45.0,0.0047601368278265,0.0043777418322861195,0.1284797191619873,09/02/2021 14:58:41,
46.0,0.004670908208936453,0.004235925152897835,0.12697267532348633,09/02/2021 14:58:41,
,,,,,9.53865909576416
