epoch,loss,val_loss,train_time,time,-1
0.0,0.0019226348958909512,0.0005014711059629917,12.581354856491089,04/03/2021 20:57:24,
1.0,0.0010958561906591058,0.00038627133471891284,0.7216076850891113,04/03/2021 20:57:24,
2.0,0.0009151140693575144,0.0005290427943691611,1.500810146331787,04/03/2021 20:57:24,
3.0,0.000831377983558923,0.0003106881631538272,1.3873536586761475,04/03/2021 20:57:24,
4.0,0.0007380805909633636,0.0003023951139766723,0.9907951354980469,04/03/2021 20:57:24,
5.0,0.0006923293112777174,0.00026493603945709765,1.019017219543457,04/03/2021 20:57:24,
6.0,0.0006582320202142,0.00026066554710268974,1.9814224243164062,04/03/2021 20:57:24,
7.0,0.0006211657891981304,0.00026544524007476866,1.4250450134277344,04/03/2021 20:57:24,
8.0,0.0006004450260661542,0.00024358789960388094,2.0122745037078857,04/03/2021 20:57:24,
9.0,0.0005939163384027779,0.00024619599571451545,1.5757720470428467,04/03/2021 20:57:24,
10.0,0.0005691736587323248,0.0002304071094840765,1.5007975101470947,04/03/2021 20:57:24,
11.0,0.0005628052749671042,0.00022911405540071428,0.7287063598632812,04/03/2021 20:57:24,
12.0,0.0005472226766869426,0.00024128338554874063,1.603783369064331,04/03/2021 20:57:24,
13.0,0.0005430870805867016,0.00021757160720881075,1.241506576538086,04/03/2021 20:57:24,
14.0,0.0005344674573279917,0.0002219925809185952,0.8301444053649902,04/03/2021 20:57:24,
15.0,0.0005379794165492058,0.0002407053398201242,0.7287003993988037,04/03/2021 20:57:24,
16.0,0.000525705108884722,0.0002754455781541765,0.9984171390533447,04/03/2021 20:57:24,
17.0,0.0005377235356718302,0.0002124247548636049,1.1647310256958008,04/03/2021 20:57:24,
18.0,0.0005157459527254105,0.0002227206132374704,0.9946322441101074,04/03/2021 20:57:24,
19.0,0.000517853710334748,0.00020305230282247066,1.6776092052459717,04/03/2021 20:57:24,
20.0,0.0005120703135617077,0.00021475364337675273,1.3277134895324707,04/03/2021 20:57:24,
21.0,0.000513245933689177,0.000216912550968118,1.126431941986084,04/03/2021 20:57:24,
22.0,0.0005123843438923359,0.0002046343288384378,0.8783082962036133,04/03/2021 20:57:24,
23.0,0.0005054792854934931,0.00020412253797985613,1.13163161277771,04/03/2021 20:57:24,
24.0,0.0005000735400244594,0.0002043739950750023,2.2029500007629395,04/03/2021 20:57:24,
25.0,0.0004971387097612023,0.00020063246483914554,1.9200594425201416,04/03/2021 20:57:24,
26.0,0.0004991472815163434,0.0002058516110992059,1.9618558883666992,04/03/2021 20:57:24,
27.0,0.0004982068203389645,0.00020753037824761122,1.2671918869018555,04/03/2021 20:57:24,
28.0,0.0004921962390653789,0.00021118519362062216,0.8526792526245117,04/03/2021 20:57:24,
29.0,0.0004886413807980716,0.00020245024643372744,0.8671977519989014,04/03/2021 20:57:24,
30.0,0.0004883440560661256,0.0002068182366201654,1.2475440502166748,04/03/2021 20:57:24,
31.0,0.00048608434735797346,0.0002022026019403711,1.1678626537322998,04/03/2021 20:57:24,
32.0,0.0004854546277783811,0.00021690431458409876,0.8019585609436035,04/03/2021 20:57:24,
33.0,0.0004845330258831382,0.00019749290368054062,0.9740822315216064,04/03/2021 20:57:24,
34.0,0.00048373188474215567,0.00020127833704464138,0.7735710144042969,04/03/2021 20:57:24,
35.0,0.0004800377937499434,0.0002025226131081581,1.1085295677185059,04/03/2021 20:57:24,
36.0,0.00048085825983434916,0.00019533972954377532,0.7388267517089844,04/03/2021 20:57:24,
37.0,0.00047747395001351833,0.0001944536343216896,1.6442410945892334,04/03/2021 20:57:24,
38.0,0.00047612583148293197,0.0001946291740750894,1.4886720180511475,04/03/2021 20:57:24,
39.0,0.0004743247991427779,0.00019472070562187582,1.2507212162017822,04/03/2021 20:57:24,
40.0,0.00047471243306063116,0.00019582149980124086,1.1166117191314697,04/03/2021 20:57:24,
41.0,0.0004687838372774422,0.0002161885058740154,1.753748893737793,04/03/2021 20:57:24,
42.0,0.0004752192762680352,0.00020234647672623396,1.5371451377868652,04/03/2021 20:57:24,
43.0,0.0004676010285038501,0.00020632428640965372,1.7254011631011963,04/03/2021 20:57:24,
44.0,0.00046497362200170755,0.0002266808005515486,1.7724626064300537,04/03/2021 20:57:24,
45.0,0.0004661325365304947,0.00021819576795678586,1.2223033905029297,04/03/2021 20:57:24,
46.0,0.00046004675095900893,0.0001973105827346444,0.7275454998016357,04/03/2021 20:57:24,
47.0,0.00046445493353530765,0.00019291540957055986,1.3060522079467773,04/03/2021 20:57:24,
48.0,0.0004627626622095704,0.00020975759252905846,1.4215705394744873,04/03/2021 20:57:24,
49.0,0.0004618946695700288,0.00020867917919531465,0.8321363925933838,04/03/2021 20:57:24,
50.0,0.00045718750334344804,0.00019254718790762126,0.8472557067871094,04/03/2021 20:57:24,
51.0,0.0004578859079629183,0.00020367266552057117,0.9949569702148438,04/03/2021 20:57:24,
52.0,0.00046829599887132645,0.00019850177341140807,0.9300165176391602,04/03/2021 20:57:24,
53.0,0.0004506900440901518,0.0002046880981652066,1.082097053527832,04/03/2021 20:57:24,
54.0,0.00046177292824722826,0.00019813630206044763,1.289506196975708,04/03/2021 20:57:24,
55.0,0.0004569725424516946,0.00020348362158983946,1.233471155166626,04/03/2021 20:57:24,
56.0,0.0004624678986147046,0.00019053314463235438,1.457387924194336,04/03/2021 20:57:24,
57.0,0.0004590450262185186,0.00019152510503772646,1.0144069194793701,04/03/2021 20:57:24,
58.0,0.0004495409957598895,0.00021368477609939873,2.1116528511047363,04/03/2021 20:57:24,
