epoch,loss,val_loss,train_time,time,-1
0.0,0.011644923128187656,0.0053368317894637585,3.198659896850586,14/02/2021 03:13:15,
1.0,0.005342159885913134,0.0045040748082101345,0.5802619457244873,14/02/2021 03:13:15,
2.0,0.004346144385635853,0.003696388565003872,0.5756609439849854,14/02/2021 03:13:15,
3.0,0.0035297046415507793,0.003336233552545309,0.5458605289459229,14/02/2021 03:13:15,
4.0,0.002736338647082448,0.0031806048937141895,0.5445959568023682,14/02/2021 03:13:15,
5.0,0.002354706870391965,0.0030482118017971516,0.5387015342712402,14/02/2021 03:13:15,
6.0,0.002102926140651107,0.0030471740756183863,0.5469393730163574,14/02/2021 03:13:15,
7.0,0.0020831190049648285,0.0029529437888413668,0.5579085350036621,14/02/2021 03:13:15,
8.0,0.0018936884589493275,0.0029657280538231134,0.5400166511535645,14/02/2021 03:13:15,
9.0,0.0018384769791737199,0.0030781624373048544,0.5218896865844727,14/02/2021 03:13:15,
10.0,0.0017213978571817279,0.0029965294525027275,0.5336399078369141,14/02/2021 03:13:15,
11.0,0.0017097207019105554,0.0030016317032277584,0.5432846546173096,14/02/2021 03:13:15,
12.0,0.0016440448816865683,0.0030231589917093515,0.5568172931671143,14/02/2021 03:13:15,
13.0,0.001615673303604126,0.003131924197077751,0.5564570426940918,14/02/2021 03:13:15,
14.0,0.0016299167182296515,0.0030955069232732058,0.5493917465209961,14/02/2021 03:13:15,
15.0,0.0016384063055738807,0.002997937146574259,0.539034366607666,14/02/2021 03:13:15,
16.0,0.0016098100459203124,0.003116606967523694,0.5424261093139648,14/02/2021 03:13:15,
17.0,0.0016364326002076268,0.0031073549762368202,0.5173530578613281,14/02/2021 03:13:15,
,,,,,12.488899230957031
