epoch,loss,val_loss,train_time,time,-1
0.0,0.001633449806831777,0.0006193162989802659,8.951810598373413,07/03/2021 10:41:59,
1.0,0.0009217857150360942,0.000592268246691674,1.1223936080932617,07/03/2021 10:41:59,
2.0,0.0007339405710808933,0.0005240971222519875,1.121861457824707,07/03/2021 10:41:59,
3.0,0.0006521716131828725,0.0004342943138908595,1.0792064666748047,07/03/2021 10:41:59,
4.0,0.0006002627778798342,0.00038190349005162716,1.0856738090515137,07/03/2021 10:41:59,
5.0,0.0005520419799722731,0.0003882927412632853,1.1052656173706055,07/03/2021 10:41:59,
6.0,0.0005338607006706297,0.0003434292448218912,1.1108906269073486,07/03/2021 10:41:59,
7.0,0.0004978941869921982,0.0003362080315127969,1.1104612350463867,07/03/2021 10:41:59,
8.0,0.0004874675942119211,0.0003222805098630488,1.1348614692687988,07/03/2021 10:41:59,
9.0,0.0004667332104872912,0.00031726338784210384,1.1297352313995361,07/03/2021 10:41:59,
10.0,0.00044531640014611185,0.00036128220381215215,1.0960652828216553,07/03/2021 10:41:59,
11.0,0.0004419050528667867,0.00029670007643289864,1.1016883850097656,07/03/2021 10:41:59,
12.0,0.0004333783290348947,0.000348005531122908,1.0897328853607178,07/03/2021 10:41:59,
13.0,0.0004281688015908003,0.0002893238852266222,1.1006247997283936,07/03/2021 10:41:59,
14.0,0.00041550048626959324,0.00028284842846915126,1.0979077816009521,07/03/2021 10:41:59,
15.0,0.00040497761801816523,0.00034745020093396306,1.0707061290740967,07/03/2021 10:41:59,
16.0,0.0004043928056489676,0.0002867347211576998,1.056788444519043,07/03/2021 10:41:59,
17.0,0.0004001022025477141,0.0002902006672229618,1.0529725551605225,07/03/2021 10:41:59,
18.0,0.00039747654227539897,0.00027549819787964225,1.1225123405456543,07/03/2021 10:41:59,
19.0,0.0003934645210392773,0.0002748094266280532,1.135970115661621,07/03/2021 10:41:59,
20.0,0.0003887579950969666,0.0003070478269364685,1.0869483947753906,07/03/2021 10:41:59,
21.0,0.00039550429210066795,0.00029302030452527106,1.0369069576263428,07/03/2021 10:41:59,
22.0,0.0003838056290987879,0.0002852878824342042,1.0868275165557861,07/03/2021 10:41:59,
23.0,0.0003883142489939928,0.0002674308489076793,1.1021220684051514,07/03/2021 10:41:59,
24.0,0.0003833462542388588,0.00028426991775631905,1.0738091468811035,07/03/2021 10:41:59,
25.0,0.0003847964690066874,0.00026439104112796485,1.1410977840423584,07/03/2021 10:41:59,
26.0,0.000380241428501904,0.0002645845233928412,1.0648350715637207,07/03/2021 10:41:59,
27.0,0.00037908804370090365,0.00027611968107521534,1.0600111484527588,07/03/2021 10:41:59,
28.0,0.00037828253698535264,0.00029409516719169915,1.0650434494018555,07/03/2021 10:41:59,
29.0,0.0003736658545676619,0.00026262449682690203,1.1368887424468994,07/03/2021 10:41:59,
30.0,0.0003754714853130281,0.0002689771063160151,1.0885703563690186,07/03/2021 10:41:59,
31.0,0.00037008666549809277,0.00027251290157437325,1.0617570877075195,07/03/2021 10:41:59,
32.0,0.0003697169304359704,0.0002648182271514088,1.0899722576141357,07/03/2021 10:41:59,
33.0,0.00036717168404720724,0.0002850128512363881,1.1139423847198486,07/03/2021 10:41:59,
34.0,0.00036674816510640085,0.00026860786601901054,1.0506744384765625,07/03/2021 10:41:59,
35.0,0.00036002148408442736,0.0002641222672536969,1.0562710762023926,07/03/2021 10:41:59,
36.0,0.0003557691816240549,0.00026564730796962976,1.063490867614746,07/03/2021 10:41:59,
37.0,0.00035510133602656424,0.00027176315779797733,1.0477383136749268,07/03/2021 10:41:59,
38.0,0.000353495153831318,0.00028996565379202366,1.0650255680084229,07/03/2021 10:41:59,
39.0,0.0003525964275468141,0.00028064142679795623,1.06081223487854,07/03/2021 10:41:59,
40.0,0.0003530625253915787,0.00026582839200273156,1.0602185726165771,07/03/2021 10:41:59,
41.0,0.00035475738695822656,0.00026685482589527965,1.0584540367126465,07/03/2021 10:41:59,
42.0,0.00034826769842766225,0.00028428510995581746,1.069087028503418,07/03/2021 10:41:59,
43.0,0.0003516067808959633,0.0002845700364559889,1.0491929054260254,07/03/2021 10:41:59,
44.0,0.00034766108728945255,0.00026048620929941535,1.0480661392211914,07/03/2021 10:41:59,
45.0,0.00034895396674983203,0.00026561066624708474,1.0594513416290283,07/03/2021 10:41:59,
46.0,0.00034630377194844186,0.00026395093300379813,1.077925443649292,07/03/2021 10:41:59,
47.0,0.00034806772600859404,0.00027030002092942595,1.0424280166625977,07/03/2021 10:41:59,
48.0,0.00034403777681291103,0.0002603991888463497,1.093247652053833,07/03/2021 10:41:59,
49.0,0.00033990334486588836,0.00026656180853024125,1.0939362049102783,07/03/2021 10:41:59,
50.0,0.0003420794673729688,0.0002657084260135889,1.1134965419769287,07/03/2021 10:41:59,
51.0,0.00034294064971618354,0.0002671560796443373,1.087221384048462,07/03/2021 10:41:59,
52.0,0.00034224381670355797,0.0002609814109746367,1.0919337272644043,07/03/2021 10:41:59,
53.0,0.0003370812919456512,0.0002576039987616241,1.1132245063781738,07/03/2021 10:41:59,
54.0,0.0003399479028303176,0.000280072825262323,1.0579354763031006,07/03/2021 10:41:59,
55.0,0.0003443714522290975,0.0002691004774533212,1.0658044815063477,07/03/2021 10:41:59,
56.0,0.0003417299303691834,0.0002764505916275084,1.09555983543396,07/03/2021 10:41:59,
57.0,0.00033850668114610016,0.00025707308668643236,1.1750233173370361,07/03/2021 10:41:59,
58.0,0.0003353057836648077,0.0002659922174643725,1.1026790142059326,07/03/2021 10:41:59,
