PM2.5
47.0
45.0
44.0
38.0
37.0
37.0
35.0
34.0
36.0
36.0
29.0
27.0
24.0
18.0
15.0
14.0
16.0
16.0
19.0
24.0
27.0
26.0
27.0
28.0
29.0
24.0
20.0
17.0
14.0
15.0
13.0
15.0
13.0
10.0
11.0
13.0
12.0
12.0
14.0
15.0
14.0
14.0
13.0
13.0
14.0
17.0
17.0
16.0
