epoch,loss,val_loss,train_time,time,-1
0.0,0.028636975213885307,0.013285605236887932,3.09682297706604,13/02/2021 22:10:04,
1.0,0.014411057345569134,0.01200150791555643,0.13884758949279785,13/02/2021 22:10:04,
2.0,0.012163146398961544,0.011379576288163662,0.13134765625,13/02/2021 22:10:04,
3.0,0.011620807461440563,0.010051451623439789,0.13111519813537598,13/02/2021 22:10:04,
4.0,0.01079289149492979,0.009468833915889263,0.13406133651733398,13/02/2021 22:10:04,
5.0,0.010085394605994225,0.008722529746592045,0.13225293159484863,13/02/2021 22:10:04,
6.0,0.009623918682336807,0.0081814955919981,0.1390535831451416,13/02/2021 22:10:04,
7.0,0.00912510883063078,0.007680869661271572,0.13737869262695312,13/02/2021 22:10:04,
8.0,0.008620155975222588,0.0073087443597614765,0.14305520057678223,13/02/2021 22:10:04,
9.0,0.008180461823940277,0.006853126920759678,0.1341092586517334,13/02/2021 22:10:04,
10.0,0.0078098890371620655,0.00666370103135705,0.13622140884399414,13/02/2021 22:10:04,
11.0,0.007434037048369646,0.006231086328625679,0.1339113712310791,13/02/2021 22:10:04,
12.0,0.006976503878831863,0.0060530249029397964,0.14483380317687988,13/02/2021 22:10:04,
13.0,0.006716791540384293,0.005784447770565748,0.1350078582763672,13/02/2021 22:10:04,
14.0,0.006452150177210569,0.005593585316091776,0.13817238807678223,13/02/2021 22:10:04,
15.0,0.006360215600579977,0.0055622439831495285,0.14187216758728027,13/02/2021 22:10:04,
16.0,0.006091360934078693,0.00535831181332469,0.14452624320983887,13/02/2021 22:10:04,
17.0,0.006000421475619078,0.005219439510256052,0.1379072666168213,13/02/2021 22:10:04,
18.0,0.0059443023055791855,0.005429991986602545,0.11425280570983887,13/02/2021 22:10:04,
19.0,0.00581692811101675,0.00510204816237092,0.138106107711792,13/02/2021 22:10:04,
20.0,0.005707758944481611,0.005015895236283541,0.13706755638122559,13/02/2021 22:10:04,
21.0,0.0056111677549779415,0.004796120338141918,0.1415083408355713,13/02/2021 22:10:04,
22.0,0.005475316662341356,0.004762270953506231,0.15312767028808594,13/02/2021 22:10:04,
23.0,0.005421558395028114,0.004721630364656448,0.1467583179473877,13/02/2021 22:10:04,
24.0,0.005271749570965767,0.004713876638561487,0.1373460292816162,13/02/2021 22:10:04,
25.0,0.005219348706305027,0.004576107021421194,0.1443948745727539,13/02/2021 22:10:04,
26.0,0.005197079852223396,0.004774163477122784,0.11752057075500488,13/02/2021 22:10:04,
27.0,0.005104368086904287,0.004636853467673063,0.11551594734191895,13/02/2021 22:10:04,
28.0,0.005006103776395321,0.004315374419093132,0.13904452323913574,13/02/2021 22:10:04,
29.0,0.004932594019919634,0.004283072892576456,0.13709306716918945,13/02/2021 22:10:04,
30.0,0.004933026619255543,0.004233579151332378,0.14106154441833496,13/02/2021 22:10:04,
31.0,0.004871561657637358,0.004330291412770748,0.11192989349365234,13/02/2021 22:10:04,
32.0,0.004845399875193834,0.004262300208210945,0.11597704887390137,13/02/2021 22:10:04,
33.0,0.004710674285888672,0.004613907542079687,0.11716318130493164,13/02/2021 22:10:04,
34.0,0.004830514080822468,0.004716761875897646,0.11408352851867676,13/02/2021 22:10:04,
35.0,0.004755507688969374,0.004396488890051842,0.10850811004638672,13/02/2021 22:10:04,
36.0,0.004647267982363701,0.004239339847117662,0.11175227165222168,13/02/2021 22:10:04,
37.0,0.0045896293595433235,0.004259179346263409,0.11211371421813965,13/02/2021 22:10:04,
38.0,0.004584206733852625,0.004167612642049789,0.14954280853271484,13/02/2021 22:10:04,
39.0,0.004540848545730114,0.0042031207121908665,0.11467170715332031,13/02/2021 22:10:04,
40.0,0.004562755115330219,0.004252374637871981,0.11235666275024414,13/02/2021 22:10:04,
41.0,0.0045600528828799725,0.0048815784975886345,0.10775494575500488,13/02/2021 22:10:04,
42.0,0.004697567317634821,0.00421192916110158,0.10332489013671875,13/02/2021 22:10:04,
43.0,0.004638959653675556,0.0042360625229775906,0.11103534698486328,13/02/2021 22:10:04,
44.0,0.004527348559349775,0.004174386616796255,0.11471056938171387,13/02/2021 22:10:04,
45.0,0.0045533995144069195,0.004282959271222353,0.11342978477478027,13/02/2021 22:10:04,
46.0,0.004682632628828287,0.004710695706307888,0.11509180068969727,13/02/2021 22:10:04,
47.0,0.00453666178509593,0.004332640673965216,0.11578035354614258,13/02/2021 22:10:04,
48.0,0.004500929731875658,0.0042890221811831,0.11306500434875488,13/02/2021 22:10:04,
,,,,,9.25558590888977
