epoch,loss,val_loss,train_time,time,-1
0.0,0.0019053973956033587,0.0005834245239384472,3.627964735031128,11/02/2021 17:41:05,
1.0,0.0009907077765092254,0.0005676091532222927,0.6367788314819336,11/02/2021 17:41:05,
2.0,0.0007997025386430323,0.00032841780921444297,0.651846170425415,11/02/2021 17:41:05,
3.0,0.0006857587723061442,0.00028757681138813496,0.665327787399292,11/02/2021 17:41:05,
4.0,0.0006302184192463756,0.00025604464462958276,0.639195442199707,11/02/2021 17:41:05,
5.0,0.000611460825894028,0.00047471674042753875,0.6159741878509521,11/02/2021 17:41:05,
6.0,0.0005720514454878867,0.0002456440415699035,0.6606111526489258,11/02/2021 17:41:05,
7.0,0.000552704615984112,0.00022031394473742694,0.6442923545837402,11/02/2021 17:41:05,
8.0,0.0005462760454975069,0.00022272633214015514,0.6178286075592041,11/02/2021 17:41:05,
9.0,0.0005626771599054337,0.00022125394025351852,0.6148967742919922,11/02/2021 17:41:05,
10.0,0.0005384187679737806,0.0002312777505721897,0.6354947090148926,11/02/2021 17:41:05,
11.0,0.0005271523259580135,0.00024977896828204393,0.6253435611724854,11/02/2021 17:41:05,
12.0,0.0005557418335229158,0.0006975174183025956,0.613532304763794,11/02/2021 17:41:05,
13.0,0.0005562985897995532,0.0002100534038618207,0.6428725719451904,11/02/2021 17:41:05,
14.0,0.0005082466523163021,0.0002719394105952233,0.6428275108337402,11/02/2021 17:41:05,
15.0,0.0005029327003285289,0.00021693726012017578,0.6079616546630859,11/02/2021 17:41:05,
16.0,0.0005105594173073769,0.0002471072366461158,0.6432747840881348,11/02/2021 17:41:05,
17.0,0.0005019324598833919,0.0002342230873182416,0.6472036838531494,11/02/2021 17:41:05,
18.0,0.0005015056231059134,0.00021018128609284759,0.631746768951416,11/02/2021 17:41:05,
19.0,0.0004941673832945526,0.0002263327914988622,0.6234245300292969,11/02/2021 17:41:05,
20.0,0.0004878874169662595,0.0002267528761876747,0.6319546699523926,11/02/2021 17:41:05,
21.0,0.0005000981618650258,0.00023978273384273052,0.6336860656738281,11/02/2021 17:41:05,
22.0,0.0004975296906195581,0.0002428684092592448,0.6553478240966797,11/02/2021 17:41:05,
23.0,0.00048484461149200797,0.00024154543643817306,0.642796516418457,11/02/2021 17:41:05,
,,,,,18.252183198928833
