05/11/2020 10:19:32,05/11/2020 10:18:31,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",8.295308428926214,54.73945593833923

05/11/2020 10:20:11,1,"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]",0,33.932685136795044

05/11/2020 10:21:05,2,"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]",0,48.82099103927612

05/11/2020 10:21:05,137.4931321144104

05/11/2020 10:38:08,05/11/2020 10:35:58,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",5.587307894320693,122.86781048774719

05/11/2020 10:38:08,1,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",5.587307894320693,0

05/11/2020 10:38:49,2,"[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",0,34.75989603996277

05/11/2020 10:38:49,157.62770652770996

05/11/2020 10:46:14,05/11/2020 10:44:20,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]",6.72967816861204,107.25512599945068

05/11/2020 10:47:19,1,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",5.171637189363494,58.17021179199219

05/11/2020 10:48:19,2,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0]",0,53.98196339607239

05/11/2020 10:48:19,219.40730118751526

05/11/2020 10:54:28,05/11/2020 10:52:44,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",5.510642922643522,97.25822806358337

05/11/2020 10:54:28,1,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",5.510642922643522,0

05/11/2020 10:54:28,2,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",5.510642922643522,0

05/11/2020 10:54:28,97.25822806358337

05/11/2020 10:57:40,05/11/2020 10:56:28,"[0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0]",6.830799677043107,64.79929375648499

05/11/2020 10:57:40,1,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]",2.96151188999636,0

05/11/2020 10:59:05,2,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]",2.96151188999636,79.18059825897217

05/11/2020 10:59:05,143.97989201545715

